,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
9113,0,4.37,5238.78,31454.52,5,6,0,42.0148,28.387295,34.064295,170.321475,0.002293866,0.0,0.0,0.0,0.0,0.0,4,3
9114,0,18.59,4475.54,107859.17,24,24,0,0.99894,0.407402,0.406882,9.765170871,0.012468707,0.0,0.0,0.0,0.0,0.0,4,3
9115,0,19.81,0.0,59.43,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
9116,1,0.0,247.29,1241.43,1,2,0,0.89,0.8855,1.77,1.77,0.001,1.337,0.0,0.0,0.0,1.0,1,74
9117,0,38.27,1397.33,913446.13,245,647,0,4.989268,0.927509,2.448532,599.890459,0.208079386,0.0,0.0,0.0,0.0,0.0,4,3
9118,0,138235.44,3993.22,430679.22,3,4,0,5.6,1.784507,2.378934,7.136802178,0.001224802,0.0,0.0,0.0,0.0,0.0,4,3
9119,0,0.0,0.0,598.23,1,1,0,0.18,0.18,0.1793799999999999,0.1793799999999999,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9120,0,1.8,9504.58,66544.68,7,7,0,4.0,2.069038,2.068544,14.47980498,0.003460336,0.0,0.0,0.0,0.0,0.0,4,3
9121,0,1741.97,4373.54,12231.02,2,2,0,3.0,1.99625,1.9915,3.983,0.0095,0.0,0.0,0.0,0.0,0.0,4,3
9122,0,13268.92,0.0,26537.83,2,1,0,5.995922,5.995922,2.99752,5.99504031,0.000882,0.0,0.0,0.0,0.0,0.0,4,3
9123,0,0.0,0.0,396.4,1,1,0,0.226826,0.226826,0.226206,0.22620595,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9124,0,3081.0,1291.93,855510.37,224,128,0,35.0,1.879105,1.098902,246.154011,-5.628602018,507994.1083,374713.8182,0.0,45.0,71.0,98,309
9125,0,0.0,0.0,3.8,1,1,0,0.298122,0.298122,0.29765,0.29765009,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
9126,1,259.52,2.6,4417.03,17,2,5,0.07,0.036675,0.003218,0.054713631,0.01863537,0.0,0.0,0.0,0.0,0.0,-1,-1
9127,0,17078.38,4858.77,536354.43,26,19,0,128.853992,27.683806,22.151695,575.9440601,-49.95174352,10172.82529,8220.0,0.0,3.0,8.0,125,288
9128,0,0.0,2752.56,319297.32,0,116,1,1.000482,0.243813,0.0,0.0,28.28230347,0.580870424,0.0,0.0,0.0,2.0,185,119
9129,0,2.55,1308.39,32773.28,25,25,0,33.0,12.860341,12.859921,321.498034,0.0105,0.0,0.0,0.0,0.0,0.0,4,3
9130,0,3.3,37447.94,337061.2,9,9,0,70.0,19.631434,19.630371,176.6733375,0.00957045,0.0,0.0,0.0,0.0,0.0,4,3
9131,0,162.48,0.29,325.83,2,3,0,91.769851,33.666667,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9132,1,56.38,136.26,2020.38,2,14,0,30.147097,3.410244,23.871645,47.7432898,0.000126,0.0,0.0,0.0,0.0,0.0,-1,-1
9133,0,564.78,5744.9,696728.05,943,29,0,29.99,4.3682360000000005,0.267735,252.4737435,-125.7949135,3751764.454,3750001.1,0.0,2.0,12.0,131,211
9134,1,0.0,0.0,0.0,0,1,0,0.011231,0.011231,0.0,0.0,0.011231014,0.0,0.0,0.0,0.0,0.0,-1,-1
9135,1,1124.12,1276.44,100403.43,28,54,0,1.611703,0.181929,0.350539,9.8151,0.009050998,1104022.337,1000000.0,0.0,1.0,8.0,159,196
9136,1,794.1,1259.97,12324.4,6,6,0,2.00979,1.081259,1.080905,6.48543256,0.002121,1.337,0.0,0.0,0.0,2.0,1,74
9137,0,1505.99,815.8,37022.95,17,14,0,1.527054,0.781516,0.64278,10.92726633,0.013961129,2009.117029,2009.117029,0.0,6.0,2.0,89,137
9138,0,6370.93,798.89,301870.72,45,19,0,100.0,13.589026,5.736707,258.1517985,0.039703717,12943.33223,12236.97974,0.0,15.0,12.0,140,223
9139,0,21.43,0.0,64.3,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
9140,1,0.0,0.0,87837.62,1,1,0,0.05,0.05,0.04958,0.04958,0.00042,13.37,0.0,0.0,0.0,1.0,1,74
9141,0,104.92,0.0,314.77,3,1,0,101.0,101.0,33.666179,100.9985356,0.001464437,0.0,0.0,0.0,0.0,0.0,4,3
9142,0,0.0,0.0,366.28,1,1,0,0.950455,0.950455,0.949835,0.949835,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9143,0,17.16,94.03,464661.43,3714,4264,0,4540.7,858.235774,1130.943234,4200323.171,-540805.8304,20.0,0.0,0.0,0.0,1.0,185,135
9144,0,26392.82,0.0,52785.63,2,1,0,0.443132,0.443132,0.220285,0.44057042,0.002562,0.0,0.0,0.0,0.0,0.0,4,3
9145,0,16.31,11.51,124430.37,1946,8054,0,500.0,3.469563,14.101068,27440.67797,503.1829438,60259625.32,32214009.66,0.0,1579.0,737.0,279,265
9146,0,24.8,0.04,74.48,3,2,0,57.583209,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
9147,0,24.18,0.33,73.22,3,2,0,83.909339,50.5,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
9148,0,1095.59,9174.0,368660.27,303,4,0,0.19,0.1025,0.000449,0.135898361,0.274101639,1.764049711,8.329999999999999e-05,0.0,101.0,3.0,133,214
9149,0,164.72,0.0,329.43,2,1,0,101.0,101.0,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
9150,0,0.0,14721.28,88327.7,0,6,1,5.681298,2.442293,0.0,0.0,14.65375945,0.0,0.0,0.0,0.0,0.0,4,3
9151,0,1482.4,1132.91,19440.08,7,8,0,4.147336,2.072453,2.366185,16.56329292,0.016333949,1.16e-07,0.0,0.0,0.0,3.0,185,121
9152,0,0.0,2233.0,319318.32,0,143,1,1.746527,0.371633,0.0,0.0,53.1434986,29.07404794,0.0,0.0,0.0,4.0,185,119
9153,1,871.89,227.56,3981.02,3,6,0,0.995159,0.687628,1.374837,4.1245102,0.00126,1.337,0.0,0.0,0.0,1.0,1,74
9154,1,2322.35,317.93,15233.35,3,26,0,5.0,0.818283,7.090922,21.27276461,0.002583,2.674,0.0,0.0,0.0,3.0,1,74
9155,0,2.62,4036.45,60585.98,15,15,0,1.047629,0.185733,0.185313,2.77970176,0.0063,0.0,0.0,0.0,0.0,0.0,4,3
9156,0,25674.41,11528.26,446432.05,12,12,0,11.5,2.810939,2.808161,33.69792874,0.033334125,3425.4941590000008,2486.282024,0.0,3.0,7.0,98,309
9157,1,116.87,123.54,2951.62,2,22,0,8.782612,2.447695,26.924162,53.84832411,0.000966,0.0,0.0,0.0,0.0,0.0,-1,-1
9158,0,0.0,125704.72,628523.6,0,5,0,1.5,0.580704,0.0,0.0,2.9035219,457.6503346,0.0,0.0,0.0,7.0,185,257
9159,0,5.16,0.0,325.22,63,1,0,6333.016626,6333.016626,100.523561,6332.984349,0.032277,0.0,0.0,0.0,0.0,0.0,4,3
9160,1,1299.78,240.53,4861.48,3,4,0,3.8,0.978815,1.304604,3.9138123,0.001449,13.37,0.0,0.0,0.0,1.0,1,74
9161,0,0.0,1349.46,7510.93,1,2,0,5.188,3.1,6.19,6.19,0.01,0.0,0.0,0.0,0.0,0.0,4,3
9162,0,0.0,4319.73,1023775.32,0,237,1,1.995,0.138148,0.0,0.0,32.74106114,1e-10,0.0,0.0,0.0,1.0,185,129
9163,0,5780.61,5257.66,1073242.28,132,59,0,82.97200000000002,14.946234,6.869317,906.7498285,-24.92204001,344640.407,293007.1657,0.0,33.0,42.0,203,420
9164,0,2.47,4168.05,8341.05,2,2,0,1.001606,1.001207,1.000062,2.00012304,0.002291241,0.0,0.0,0.0,0.0,0.0,4,3
9165,0,6.12,11733.62,70438.43,6,6,0,20.0,7.83,7.827737,46.96642341,0.01357661,0.0,0.0,0.0,0.0,0.0,4,3
9166,0,0.0,0.0,2272.6,1,1,0,0.255252,0.255252,0.254632,0.254631806,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9167,0,10143.89,11485.87,1125655.83,77,30,0,76.053493,10.42549,4.147886,319.3872247,-6.622528592999999,139500.0387,92222.3467,0.0,16.0,19.0,140,223
9168,0,216.89,46.66,653215.9,1096,8904,0,640.2712799999998,8.338713,51.909624,56892.94749,17354.95106,42960759.65,2966114.0,0.0,2.0,69.0,45,73
9169,0,793.95,66237.99,803589.3,11,12,0,299.99,89.427627,97.553795,1073.091743,0.039777475,612.2838287000002,0.0,0.0,0.0,3.0,185,309
9170,0,3.48,0.0,10.43,3,2,0,1849.028375,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9171,0,165.78,342.14,3389.65,6,7,0,15.0,7.411428999999999,9.111167,54.667,-2.787,0.0,0.0,0.0,0.0,0.0,4,3
9172,0,936.63,89.43,1166424.33,712,5586,1,1519.05,6.565695,51.536536,36694.01363,-18.04016558,8782.650118000001,743.9539982000001,0.0,1.0,19.0,190,-1
9173,0,0.0,0.0,1.85,1,1,0,0.400386,0.400386,0.399915,0.399914657,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
9174,1,0.0,0.0,11654.28,1,1,0,0.1,0.1,0.09916,0.09916,0.00084,0.0,0.0,0.0,0.0,0.0,-1,-1
9175,0,1144.57,3798.95,1028134.37,729,51,0,23.3117,3.950637,0.460549,335.740207,-134.2577265,1340051.708,211831.5635,0.0,27.0,51.0,88,136
9176,0,0.0,0.0,0.95,1,1,0,4.395,4.395,4.394214,4.39421394,0.00078606,0.0,0.0,0.0,0.0,0.0,4,3
9177,0,0.0,7787.67,319294.35,0,41,1,1.005008,0.8407120000000001,0.0,0.0,34.46917743,0.917062694,0.0,0.0,0.0,2.0,185,309
9178,0,49569.04,1671.49,203290.63,4,3,0,9.975005,6.0626690000000005,4.546692,18.18676767,0.00123832,0.0,0.0,0.0,0.0,0.0,4,3
9179,0,162.53,0.3,325.65,2,2,0,57.64334399999999,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9180,0,0.0,0.0,417.5,1,1,0,2.286025,2.286025,2.285405,2.28540546,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9181,0,17.45,951.43,824190.18,396,859,0,13.043238,1.139343,2.470682,978.3900993,0.305311008,0.0,0.0,0.0,0.0,0.0,4,3
9182,0,7.1,0.0,21.3,3,2,0,1496.809015,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9183,0,0.0,50279.59,201118.35,0,4,1,33.007773,8.276943,0.0,0.0,33.10777329,0.0,0.0,0.0,0.0,0.0,4,3
9184,0,14.76,0.0,44.27,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
9185,1,0.0,468.07,5364.65,1,3,0,0.2,0.07,0.20916,0.20916,0.00084,100.0,0.0,0.0,0.0,1.0,1,450
9186,1,0.0,0.0,16906.57,1,1,0,0.3001,0.3001,0.299659,0.299659,0.000441,6.002000000000002,0.0,0.0,0.0,1.0,1,416
9187,0,13.05,1122.93,233413.0,160,206,0,5.169864,0.869075,1.118292,178.926655,0.102704871,0.0,0.0,0.0,0.0,0.0,4,3
9188,0,1396.24,1470.58,1150335.93,213,580,0,1.00563,0.316584,0.8604860000000001,183.2834952,0.335129226,661.7509098999999,0.0,0.0,0.0,8.0,185,402
9189,0,83.87,653.37,141381.47,190,192,0,1.018579,0.141219,0.142286,27.03431684,0.079821,0.0,0.0,0.0,0.0,0.0,4,3
9190,0,39.35,5844.97,29421.6,5,5,0,245.7,50.735,50.729314,253.6465716,0.0284284,0.0,0.0,0.0,0.0,0.0,4,3
9191,0,5232.82,9643.72,270544.85,13,21,0,19.05,3.435403,6.351046,82.56360441,-10.42014,22535.408730000006,0.0,0.0,0.0,12.0,185,260
9192,0,162.22,0.33,325.1,2,2,0,82.48690400000002,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9193,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
9194,0,1.31,0.12,4.15,3,2,0,1902.623515,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9195,1,0.0,0.0,2171.17,1,1,0,0.386582,0.386582,0.386456,0.38645578,0.000126,0.0,0.0,0.0,0.0,0.0,-1,-1
9196,0,1883.28,75058.23,315299.18,8,4,0,10.5,2.9975,1.497132,11.97705998,0.01294002,0.0,0.0,0.0,0.0,0.0,4,3
9197,0,0.0,4962.74,9925.48,0,2,0,99.99916,51.31132,0.0,0.0,102.6226401,3896.46717,0.0,0.0,0.0,14.0,185,331
9198,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1,74
9199,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
9200,1,0.0,608.56,37122.32,0,61,1,28.97,2.978425,0.0,0.0,181.683921,416000.0,0.0,416000.0,0.0,2.0,1,335
9201,0,18.54,0.0,55.62,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
9202,0,2.18,16147.1,129192.1,7,8,0,7.9839600000000015,3.093289,3.534767,24.7433686,0.00294,0.0,0.0,0.0,0.0,0.0,4,3
9203,0,0.0,0.0,59.4,1,1,0,0.30219,0.30219,0.301749,0.30174886,0.000441,0.0,0.0,0.0,0.0,0.0,4,3
9204,1,0.0,921.0,8288.97,0,9,0,5.0,1.947816,0.0,0.0,17.53034689,1599.0,0.0,0.0,0.0,5.0,1,185
9205,0,159.09,0.3,318.78,2,2,0,93.435853,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9206,0,0.0,4355.56,30488.93,0,7,1,1.4839,0.898342,0.0,0.0,6.288394248,0.0,0.0,0.0,0.0,0.0,4,3
9207,0,21914.17,14525.41,590169.85,15,18,0,3.4881870000000004,0.8789319999999999,1.05423,15.81345727,0.007320035,14.1249362,0.0,0.0,0.0,1.0,185,416
9208,0,0.0,2417.91,132985.05,0,55,1,2.436,1.234828,0.0,0.0,67.9155301,0.781816227,0.0,0.0,0.0,1.0,185,309
9209,0,0.0,1859.21,245416.3,0,132,1,1.207957,0.929568,0.0,0.0,122.7029585,2.866524453,0.0,0.0,0.0,2.0,185,309
9210,0,0.0,0.0,42.28,1,1,0,0.20345,0.20345,0.202946,0.20294618,0.000504,0.0,0.0,0.0,0.0,0.0,4,3
9211,0,4.38,0.0,13.15,3,2,0,1042.460612,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9212,0,0.0,0.0,5.7,1,1,0,2.339319,2.339319,2.338847,2.338846984,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
9213,1,6784.38,2150.17,160007.27,22,5,0,1.0,0.619228,0.139627,3.07178608,0.02435292,1.837,0.0,0.0,0.0,2.0,1,74
9214,0,160.91,0.84,323.5,2,2,0,66.972803,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9215,0,6.06,16754.43,268143.57,12,16,0,6.0,1.447649,1.9283740000000005,23.14048449,0.02189766,0.0,0.0,0.0,0.0,0.0,4,3
9216,0,154.5,0.0,309.0,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9217,0,0.0,0.0,447.95,1,1,0,10.0,10.0,9.99938,9.99938,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9218,1,0.0,26579.93,132918.1,1,5,0,0.1,0.0892,0.44,0.44,0.006,2.274882414,0.0,0.0,0.0,2.0,1,199
9219,0,3.73,10.43,38.75,2,3,0,0.403399,0.1411849999999999,0.211306,0.422612487,0.000943273,0.0,0.0,0.0,0.0,0.0,4,3
9220,0,0.0,0.0,1.67,1,1,0,0.695,0.695,0.6945279999999999,0.6945283640000001,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
9221,0,0.0,0.0,411.43,1,1,0,10.0,10.0,9.99938,9.99938,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9222,0,10.96,1016.71,725483.53,701,706,0,2.370937,0.414139,0.416538,291.9932863,0.38881126,0.0,0.0,0.0,0.0,0.0,4,3
9223,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
9224,1,0.0,41.0,1222.32,1,5,0,4.5,1.638,8.18895,8.18895,0.00105,1.337,0.0,0.0,0.0,1.0,1,74
9225,0,233.27,28279.08,827091.28,30,29,0,0.133905,0.05058,0.048367,1.45099602,0.01581365,0.0,0.0,0.0,0.0,0.0,4,3
9226,0,1.38,183.45,369.67,2,2,0,1.705271,1.6601259999999998,1.659286,3.31857246,0.00168,0.0,0.0,0.0,0.0,0.0,4,3
9227,1,0.0,0.0,3597.85,1,1,0,0.99,0.99,0.989139,0.989139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1,74
9228,1,0.0,880.49,20075.95,1,6,0,1.0,0.605981,3.635022,3.63502217,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1,74
9229,0,162.55,0.0,325.1,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9230,0,25.42,0.0,76.25,3,2,0,77.699401,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
9231,0,158.37,1.46,319.65,2,2,0,68.68011,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9232,0,196.73,3899.8,1343036.75,305,329,0,2.21625,0.207388,0.223365,68.12642555,0.1042478,0.0,0.0,0.0,0.0,0.0,4,3
9233,1,3853.49,305.98,17498.2,2,32,0,1.990039,0.421223,6.739503,13.47900698,0.000126,3.40989554,0.0,0.0,0.0,2.0,1,257
9234,0,0.0,1921.91,226785.43,0,118,1,2.103746,0.567808,0.0,0.0,67.00135075,1.605056611,0.0,0.0,0.0,2.0,185,119
9235,0,17517.21,9672.3,392152.93,13,17,0,7.495,1.6505450000000002,2.157884,28.05248733,0.00677158,20184.91761,0.0,0.0,0.0,14.0,185,202
9236,0,211.42,0.0,1268.52,6,1,0,0.223478,0.223478,0.069218,0.4153071370000001,-0.191828847,0.199999996,0.199999996,0.0,1.0,1.0,0,0
9237,0,0.0,2006.92,226782.18,0,113,1,0.971962,0.391682,0.0,0.0,44.26005164,0.768706317,0.0,0.0,0.0,2.0,185,119
9238,0,2999.87,5839.79,957521.1,253,34,0,34.402096,5.011673,1.837013,464.7643575,-294.3674652,113797259.3,63132471.6,0.0,12.0,35.0,219,427
9239,1,78699.16,1580.8,250324.68,3,9,0,4.0,1.51309,4.53841,13.61523147,0.002583,1501.3370000000002,0.0,0.0,0.0,3.0,1,185
9240,1,0.0,29020.27,174121.62,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
9241,0,0.0,0.0,5.95,1,1,0,0.031447,0.031447,0.030976,0.030975724,0.000471636,0.0,0.0,0.0,0.0,0.0,4,3
9242,0,159.49,0.84,320.67,2,2,0,51.381808,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9243,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1,74
9244,0,4.18,6685.08,33446.28,5,5,0,1.32,0.951664,0.951166,4.755829166,0.002489374,0.0,0.0,0.0,0.0,0.0,4,3
9245,0,160.38,0.39,321.53,2,2,0,62.90182,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
9246,0,1.73,0.42,7.73,4,2,0,1180.739028,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0,4,3
9247,0,0.0,0.0,646712.73,1,1,0,0.489,0.489,0.488496,0.48849602,0.000504,0.0,0.0,0.0,0.0,0.0,4,3
9248,1,4965.17,1267.15,14998.92,2,4,0,0.6,0.525,1.0475,2.095,0.005,13.37,0.0,0.0,0.0,1.0,1,74
9249,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
9250,0,93.4,6274.58,636611.42,98,100,0,119.998,33.412336,34.093169,3341.130547,0.103067732,0.0,0.0,0.0,0.0,0.0,4,3
9251,0,819.66,73838.8,300273.18,6,4,0,0.46,0.340759,0.226136,1.35681439,0.00621985,0.0,0.0,0.0,0.0,0.0,4,3
9252,0,10153.68,0.0,40614.73,4,1,0,1.062923,1.062923,0.26529,1.06115932,0.001764,0.037030432,0.0,0.0,0.0,1.0,185,309
9253,0,22406.49,13148.02,235733.6,7,6,0,50.0,19.018178,16.654141,116.5789867,-2.469916702,14.02370555,0.0,0.0,0.0,1.0,185,416
9254,0,0.0,3420.64,283913.38,0,83,1,1.005665,0.801673,0.0,0.0,66.53886848,1.816217033,0.0,0.0,0.0,2.0,185,119
9255,0,6.68,0.0,20.03,3,2,0,1227.678453,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9256,0,17.38,10182.98,20400.7,2,2,0,0.6,0.306066,0.305625,0.61125035,0.000882,0.0,0.0,0.0,0.0,0.0,4,3
9257,0,0.0,3401.63,136065.4,0,40,1,20.332993,8.11027,0.0,0.0,324.4108107,0.0,0.0,0.0,0.0,0.0,4,3
9258,0,10858.34,7498.62,858102.1,59,29,0,149.95,24.858752,12.215537,720.7167,0.1871,1830678.037,1079433.564,0.0,16.0,25.0,98,154
9259,0,111.76,0.0,335.28,3,2,0,75.196799,50.5,33.666165,100.9984936,0.001506437,0.0,0.0,0.0,0.0,0.0,4,3
9260,0,2.25,0.0,8.98,4,2,0,1044.298787,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0,4,3
9261,0,492.96,2518.69,32635.25,10,11,0,2.0,0.775447,0.85255,8.5255,0.00441717,0.0,0.0,0.0,0.0,0.0,4,3
9262,0,0.0,628.3,449862.18,0,716,1,4.026733,1.063666,0.0,0.0,761.5849408,1.291960667,0.0,0.0,0.0,2.0,185,119
9263,0,106.55,0.0,319.65,3,1,0,101.0,101.0,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,4,3
9264,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.59e-08,3.59e-08,0.0,1.0,1.0,80,124
9265,1,0.0,8.07,4397.48,1,4,0,15.0,7.375,29.499559,29.499559,0.000441,0.0,0.0,0.0,0.0,0.0,-1,-1
9266,0,2.29,4924.8,19708.38,4,4,0,53.298801,23.046069,23.044883,92.17953033,0.004744783,0.0,0.0,0.0,0.0,0.0,4,3
9267,0,0.0,0.0,7.15,1,1,0,0.123,0.123,0.12238,0.12238,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
9268,0,56814.86,62086.18,294616.95,3,2,0,20.0,10.0,13.301956,39.90586873,-19.90586873,3.615281187,0.0,0.0,0.0,2.0,185,119
9269,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
9270,0,15513.74,1016.27,173699.93,11,3,0,59.995,36.70126,13.644309,150.0873958,-39.9836157,0.034497512,4.48e-06,0.0,3.0,5.0,239,432
9271,1,0.0,0.0,6.82,0,1,1,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,-1,-1
9272,0,4.09,0.0,12.27,3,2,0,1339.577573,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9273,0,0.0,3423.26,10269.77,0,3,1,3.998559,2.667935,0.0,0.0,8.00380528,0.0,0.0,0.0,0.0,0.0,4,3
9274,1,7.54,11741.59,187986.2,16,16,0,150.0,17.847791,17.847046,285.552731,0.011928,10000.0,0.0,0.0,0.0,1.0,1,80
9275,0,2.48,0.0,7.45,3,2,0,1356.251627,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
9276,0,0.0,282.14,395000.85,0,1400,1,12.173229,1.196889,0.0,0.0,1675.645092,1.237596343,0.0,0.0,0.0,2.0,185,309
9277,0,0.0,2314.04,226775.5,0,98,1,0.375272,0.197614,0.0,0.0,19.36612739,0.932390923,0.0,0.0,0.0,2.0,185,119
9278,0,0.0,1444.48,226784.0,0,157,1,2.0,0.245773,0.0,0.0,38.5862982,0.956210347,0.0,0.0,0.0,2.0,185,309
9279,0,992.6,2471.1,802655.77,129,273,0,56.08215600000001,1.733873,5.16561,666.3636273,-193.0163581,220.4046777,220.4046777,0.0,1.0,3.0,274,416
9280,0,51405.02,4046.79,408396.65,7,12,0,1.459245,0.734224,1.257381,8.801666465,0.009016705,0.0,0.0,0.0,0.0,0.0,4,3
9281,0,4.4,0.47,379.4,86,3,0,4663.059038,3333.666667,116.29018700000002,10000.95609,0.043911,0.0,0.0,0.0,0.0,0.0,4,3
9282,0,0.0,0.0,1.0,1,1,0,0.999528,0.999528,0.998688,0.99868837,0.00084,0.0,0.0,0.0,0.0,0.0,4,3
9283,0,0.0,247.17,295866.5,0,1197,1,750.0,4.925789,0.0,0.0,5896.169454999998,993.2724525,392.38356360000006,0.0,1.0,4.0,190,309
9284,0,23.18,0.0,46.37,2,1,0,101.0,101.0,50.499475,100.99895,0.00105,0.0,0.0,0.0,0.0,0.0,4,3
9285,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
9286,1,143.27,95.03,1096.5,5,4,0,1.0,0.672605,0.537601,2.688005,0.002415,0.0,0.0,0.0,0.0,0.0,-1,-1
9287,1,1297.82,3672.33,90539.45,16,19,0,8.383471,1.262807,1.4980209999999998,23.96834178,0.024985152,1.337000004,4e-09,0.0,1.0,3.0,109,172
9288,0,4212.31,164356.11,1011410.55,6,6,0,0.074,0.037003,0.035333,0.212,0.01001879,654.6444,0.0,0.0,0.0,5.0,185,383
9289,0,0.0,2907.14,226756.72,0,78,1,1.005187,0.843893,0.0,0.0,65.82366888,1.406330123,0.0,0.0,0.0,2.0,185,309
9290,1,0.0,727.37,15240.0,1,9,0,10.0,2.605729,24.450701,24.45070083,-0.999139,1.337,0.0,0.0,0.0,2.0,1,194
9291,0,24.84,1817.86,806054.17,103,442,0,1.139585,0.247743,1.062393,109.4264943,0.075742336,0.031929584,0.0,0.0,0.0,1.0,185,309
9292,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1,74
9293,0,4896.5,0.0,14689.5,3,1,0,2.495,2.495,1.930014,5.790042169,-3.295042169,0.0,0.0,0.0,0.0,0.0,4,3
9294,0,2698.64,69243.04,373201.62,10,5,0,2.994,1.7956,0.5870000000000001,5.87,3.108,20193.76995,99.00000001,0.0,2.0,16.0,39,111
9295,0,14659.01,24740.35,899755.53,31,18,0,60.893,7.641808,3.625968,112.405,25.14754531,16668.17824,13394.72662,0.0,4.0,23.0,275,418
